occurrence
1000001010000000
1100000010000000
1101010010000000
1000000000000000
0010000010100010
0010001000000000
1000000010100000
1000010000000000
1000000010000000
1000001010000000
0001111000000000
0101000000000000
1000000010000000
0010000100000000
0010110100000000
0010110100000000
0010101100000000
0010110110000000
0000100100100000
0000100000000000
0000100000010000
1010100010100000
0000110000000000
0000111000000000
1000100010000000
0000101000001000
1000000000100000
1000000010100000
0010100000100100
0011110000100000
0110100000100000
1100100000100000
0001100000100000
0010100000100000
0110000000000100
0110010000000000
1000010000000000
1000110000100000
1001010000100000
1000010010000000
1000011000000000
1000011000000000
1000011000000000
1110010000000000
1000010000000010
1000010000000000
0101110110000000
0100111100010000
0001010000000000
0001110000100000
1001010000000000
0001010010000000
0001011000000000
0001000000000000
0011100000100000
0001100000100000
0001110000110000
1001010000000000
0001010000000000
0011110000000000
0001000010000000
0111001000000000
0101101000000000
1101111000000000
1101111000100000
0101111100000000
0101111000000000
0101111000000000
0101001000000000
0101011000000000
0001110000000000
0011000000000000
0001010000000000
0010000010000000
1111010010000100
0011010010000001
0010001010000000
0010000010100010
0010000010000000
1000000010000000
1010000011000000
1011010011000000
1010000010100000
1000010010000000
1000001010000000
1000001010000000
1110001010000000
1100101010000000
1101001010000000
0000100010000000
0011100010110000
1100101010000000
0001100010100000
0001111010000100
0001000010000000
0001010010000000
0101010010000000
0010001010001000
0110000010000000
0000000000001000
0010000001001000
0011000001001000
0011000000101000
0011010000001000
0010001000001000
0010101000001000
0011000000001000
0010000001001000
1001000001101000
0001000001001000
1000000000001000
1010000001001000
1010000010101000
1001000010001000
1001001010001000
1000000010001000
0010100000101000
0011100010101000
0010100010001000
0000100000001000
0010100000101000
0010100010101000
1000100010101000
1010100010101000
0010100010101000
0010100011101000
1010100010101000
0001110000101000
0001100000101000
0000100000101000
0010110000001000
0010110000001000
0011110001101000
0010110000001000
0001110000001000
1000100010001000
1000101010001000
0010000010101000
1000010001001000
0000111001001000
0000110001001000
0001010000001000
0010100010011000
0000101010001000
1000000010001000
0000001010001000
0101000010001000
0000001000001000
0110001000001000
0100101000001000
0100111000001000
1100111000001000
0101001000001000
0000000000001010
0000000000000000
0011010000000000
1000100000000000
1000000000001100
1010010000000100
1010010000000100
0000000100000000
0010000100000000
0010000101000000
0010100101000000
0110000100100000
0010000101000100
1010000101000100
0011010110000000
0011110110000000
0011110110000000
0110000110000000
1110011100000000
0010001100001000
0101000101000000
1010010110000000
1010010110000000
1001000101000000
1000000100000000
1000010110000000
1000010110000000
1000011110000000
0010100100000000
0010110100000000
0000100110000000
0000000100100000
1000000110100000
0001010110100000
0010010111100000
0110010111100000
1100000110110000
1000000100100000
1000000101100001
1000000110100100
1000010100100000
1000000110100000
1000001110100000
1000001110100100
1100000110100000
1000001100100000
0000000100100001
1000000101100001
1000100101100001
1000010110100000
0000100110100100
1000100100100100
0000110100100000
0000000100100100
0010010100100100
0001000100100000
0100101100101000
0000100110110000
0000101110110000
1010001110110000
1100001101100000
0110011111100000
0101001110100100
1000001101100010
0000000100101100
0010100100101010
1000001110100000
0010000101000100
0010100101000100
0010110101000100
0010000101000100
0010100101000100
0010010100000100
1000000101000100
1000000110000100
1110000100000100
1100100100000100
1101100100010100
0000010100000000
1000010100000000
1000010100000000
1000010100000000
1000010110000000
1100010110000000
0001000100000000
0011000100100000
1001100100100000
0101000100100000
1001010100000000
0000110100001000
0000000110000000
1000010111000000
1000011111000000
1100010111000000
1101010110100000
1001010110100000
1000011110000000
1100010110000000
0000110110000000
0100010111000000
0000011110000000
0010001100000100
0010011100000000
0000111100000000
0010000100001000
0010000101001100
0010010100001000
0000100000000000
0000100100010000
1000100100110000
1000100110010000
1000110110010000
0000100001000000
0010100001000000
0010100001100000
1000100001000000
0001100001000000
1001100000100000
1000110010000000
0010100110000000
1000110000000000
1000111000000000
1000100000000000
0000110000000000
0000111000000000
0010110000000100
1000110000100000
1000101000100000
1000100000100000
0000100000100001
0000100000100000
0000101000100000
0001100010100000
0101100010100000
1000101100100000
0101101000110000
0101101110100010
0100101000100000
0000100000000100
0010110000000100
0010100010000100
1000100000000100
1000101000000100
1001110000000100
0000101000000100
0000110000000000
0010110000000000
1000110011000000
1000111000000000
1000110000000000
1000110010000000
1000110000100000
0001111100011000
1000111000100000
1000111000100000
0101111110000010
0011110000000000
0001110000000000
0011101000000000
1010101110010000
0000100011000000
1000101010000000
1000100010000000
0001100011000000
0110100110000000
1110100110000000
0101110010000000
0001100010000000
0011100010100000
0001100011100000
0100100110000000
0000100010000000
1000111010000000
1000111010000000
0001101010001000
0101101010000000
0110100000000000
1101111100010000
0101111100010000
1100101000000000
1100110000000000
1100111000000000
0100110000000000
0101110000000000
0000100000001000
0101100000001000
0010110000000000
0001100100000010
0010100000000010
0010000000000000
0010000000000000
0010000000100000
0010100000000100
0010110000000100
1010010000100000
0010110000000000
0011000000000000
0010000000000000
0010100000000000
0010100011000000
1001000000100000
1010110000000100
1001000010000000
0011100000100000
0000100000001001
0001010000101000
0000110000101000
1010000010000100
1000100010000100
0010000000000000
0010100000000000
0011101100000000
0010100000000000
0010000000000000
0010000000000100
0110001000001100
1010110000000100
0010010000000000
0010110000000000
1010010001000000
0011000000000000
0010000010000000
0010000011000000
0010101100000000
0010000000001000
0010000000000010
0010000010000000
0010100010000000
0100000000101000
1000000000000000
1000000000000000
1100001110001000
1000000000100000
1000000000100000
1010000000100000
1010010000000100
1010010000000100
1001010000000100
1000010000000000
1000011000000000
1001000000000000
1000000010000000
1000000010000000
1000000010100000
1000010011101000
1000000010100000
1010010010000100
1001000011000000
1000001010000000
1001011010000000
1101001010000100
1000000010000000
1000001000000000
1001011000000000
1001011000000000
1000000000000000
0010010100000000
0110000110000000
1100000110000000
0000100000000000
0010100000000000
0000100000100000
0001100000100000
0101100000000100
0000110000000000
0010110000000000
1000110001100000
1000111000000000
0011110000100000
0000111000000000
0010111000000000
1010110001000010
1000110000000100
0011110000000000
0110100000000000
0000100000001000
0010100000000100
0001101100000000
0010000000000000
1010010010000100
1010010010000100
0000000000100000
1000001000100000
1000000000100000
0010000000100100
0010010000000100
0001000000000000
0011110000000000
0001000000000000
0011010000000000
0101000000000000
0010010000000000
0010000010000100
0010100010000010
1000000010000000
1000100011000000
0100100110000000
0001001110001000
0110101000000100
1001001011100000
0001001000000000
0000001000001000
0110000010000000
0110001000000000
1100000010000000
1100000110000000
0000100000001000
0010000000101000
0010010000001000
0110000000001010
0001000000100000
0000000000100000
0010000000100000
0010000100101000
1010000001100000
0010100000100000
0010010010100000
1010000010100000
1010000001100000
0010110001100000
0010000000100001
0010000000100001
0010100000110000
0010010000100000
0011000000100000
0010000101100100
0010100000100000
0011100000100100
0010110000100000
0010100000100000
0010000000100100
0010000000100100
0010010000100100
0010000010100100
1010000001100100
1010100001100100
1010100010100100
0010100010100100
0010100000100100
0010100000100100
0010100000100100
0011100000100100
0010110000100100
0011000000100100
0011001000100100
0010100000100100
0010010000100000
0010010000100000
0010010001100000
1010010011100000
0110010001100000
0010110000100000
0010111000100000
0010110000100000
0011010000100000
0011010000100000
0011000000100000
0011100000101000
0010100000100000
0110100000100000
1010110000101000
0010000010100000
0011010010110000
0010110011100000
0010100010100000
0010100011100000
1010100010100000
0011100010100000
0010001000100000
0010001000100000
0111000000100000
0110100000100000
1111000010100000
1110101010100000
0110000010100000
0010000000100000
1010010011100000
1010000000100000
0010100000100000
0010000010100010
0010100000100010
0010000000100000
0010000000100000
0011010000100000
0000000000100000
0010000000100000
0010000100110000
0010100010100000
0010100010100000
0010000000100000
1011000001100000
0010010000100000
1010011000100000
1010011000100000
1010111000100000
1010010000100000
0010110000100000
0010010000100000
0011010000100000
0010010000100000
0011000011100000
0010010010100000
1010000010100000
1010100010100000
1010010010100000
1010001010100000
1010000010100000
0010110010110000
0010010010100000
0010000100101000
0010000000101100
1010000010100000
0010000000100000
0010000010100000
1000000000100000
1010000000100000
1010000010100000
1000000000110000
1000000000100000
1001000000100000
1000010000100000
1000000010100000
1010000010100000
1010000011100000
1000100011100000
1000110011100000
1000000010100000
1010000010100000
1000110110100000
1001000010100000
1010001110100000
1000100010110000
1001100010110000
1000110010100000
1001110010100000
1010010010100000
1001000010100000
1000000010100000
1000001010100000
1001011010100000
1100000010100000
1110000010100000
1100100010100000
1100000010100000
1100000110100000
1100100010100000
1100100010100000
1100110010100000
1100110010100000
1100110010100000
1101000010100000
1101110010100000
1100001010100000
1100011010100000
1101011010100000
1100001010101000
1100000010100000
1100000010100000
1000000010100000
0000100000100000
0010110000100000
0010100010100000
1000100011100000
1000100000100000
0010100010100000
0000110000100000
1000110010100000
0000110000100000
0001110000100000
0001111000100000
0001110000100000
0000101000100000
0101111000100000
1100100010100000
1100100010100000
0100100000100000
0000100000101000
1000101010101000
0001000000100000
0001010000100000
1001010000100000
1101110000100000
0001000010100000
1001001010100000
0001010010100000
0001010010100000
0110000110110000
0110010011100000
1100000110110000
1100011110110000
1100011010100000
0000100110110000
0100100110100000
0000110010100000
0101110010100000
0001000010100000
0100000110110000
0000000000101000
1000010010101000
0010000000101000
1000000010101000
1000000010101000
1000000010101000
1000000010101000
0000000010101000
0000001000101000
0000000000100000
1010100001110000
0010000000110000
1010000001110000
0011000000110100
0110010010110000
0110010010110000
1110010010110000
0110010010110000
0010001010110000
0010000010110000
1010000010110000
0011000010110000
0010101001110000
1110000010111000
0010000010110000
1000000000110000
1001000001110000
1001000010110000
0000000100110000
0000110100110000
0000100001110000
1000100001110000
1000100000110100
0010110000110000
0001110011110000
0000110000110000
0000101000111000
0010100010110000
1001000010110000
0001000000110000
0001010000110000
1001010000110000
0011010010110000
0001010010110000
0111000010110000
1001001010110000
0101000000110000
1001000010110000
0001000000110000
1001000010110000
0000000001100000
0010000001100000
0010000001100000
0011000001110000
0010000001100000
0010000001100100
0010010001100000
0010010001100000
0010000001100000
1010000001100000
0011010011100000
0010001001100000
0010000001100000
1010000001100000
0010000001100000
0010000001100000
1000000001100000
1010000001100000
1011000001110000
1000000011101000
1000010001100000
1000010011100001
1000000011100000
1000100011110000
1100000011100000
1100000011100000
1000000011100001
1000110011100000
1010010011100100
1000001011100000
1001011011100000
1101010011100000
0000100001100000
0010100001100000
0000110001100000
1000110011100000
0000101001100000
0001000001100000
0001001001101000
1000000011100000
1000000011100000
1100000011100000
0000100111110000
1000100011100000
1000100011100000
0000110011100000
0110001001100000
0101000111100010
0000000001100000
1000000000100000
1010000000100000
1000000000110000
1000100000110000
1001100000110000
1000000000110000
1001011000110000
1001000001100000
1000000000100000
1000000000100100
1000000000100001
1011000001100000
1000000010100000
1010100010100000
1001100000100000
1010010011100000
1010010011100000
1010011011100000
1010010011100000
1011110011100000
1011010011100000
1001000000100000
1001001000100000
1010010000100000
1010001000100000
1011011011100000
1011111011110010
1010011000100000
1000001000100000
1000101000110000
1000101100110000
1001000000100000
1000000000100100
1010010000100100
1010010000100100
1010000100101100
1000100000100100
1000000000101100
1000010000100000
1010010000100000
1010010010110000
1111011010110000
1001000000100000
1000110000101000
1000000010100000
1000001010100000
1100000010100000
1100000010100000
1000001000100000
1011011011100000
1000001100110000
1000101000110000
1000001000100000
1000101110100000
1000101000100000
1010101000100000
1001101000100000
1010011000100000
1010011011100000
1010111011100000
1010111011100000
1011011011100000
1011111011100000
1000101000100000
1001101000100000
1001001000100000
1110001010100000
1001000001100000
1001101000100000
1000000000100010
1000110000100010
1000000000100000
1010000000100000
1010000011100000
1011001000100000
1010010011100000
1011011011100000
1010010011100000
1010010011100000
1010110011100000
1010111011100000
1011010011100000
1011010011101000
1011010011100000
1011110011110010
1010110000100000
1010101001100000
1000100000100000
1001110000100000
1001100000101000
1000101000100000
1000101000101000
1001001000101000
1001011000100000
1000000000100000
1000000000100000
0000000000100001
0010000010100001
0011010000100001
0010000011100001
0011000010100001
0110100000100011
1000000001100001
1001000000100001
1000001010100001
1000000010100001
1001001010100001
1000001010100001
1000001000100001
0000000000100001
0000100000100001
1000100010100001
1001100010100001
0000110000100001
1000010000100001
0010010000100101
1001010000100001
1001011000100001
1011011000110001
0001111000100001
0001011000100001
0001010000100001
0001000011100001
1000000011100001
1001000011100001
1001011011100001
1000000010100001
1000000010100001
1000011000100001
0001011000100001
0110001001100001
0100000000100001
0010100100100100
0010000010100000
0010110010100000
1010000000100000
1000000000100000
1000000000100000
1001000000100000
1000000010100000
1000100010100000
1001100010100000
0010100101100100
0010100100100000
1000100000100000
1000100010100000
1000100010100000
1000100010100000
1000101010100000
1000100010100000
0001000001100000
1000010010100000
0000100010100100
1010000010101000
1000100010101000
0010000101100000
1010000101100001
0010000100100000
0010100100100100
0010000110100100
0010100110100000
0010011100100000
0000110101100000
0000100000100000
0010100000100000
0010100001100000
0010100000100000
0011110000100000
0010101000100000
0010101000110000
1100100010100000
0010100100100000
1001100000100000
0010110011100000
0000100000110000
0011110011110000
1000100000110000
1010100000110000
0000100100110000
0010100000110000
0000100000110000
1000100000100000
1000110000100000
1000100010100000
0000100000100001
0000100000100000
0001100101110000
0010110100100000
0000100000100100
1010110000100100
1100110000100100
0000100000100100
0001100000100100
0101110000100100
0000110000100000
0011110001100000
1000110000100000
0101100000100000
0111100000100000
0101100000100000
1100100010100000
0001100000100000
0001100010101000
1000100010100000
1000101010100000
1000100010100000
0000101000100000
0010101000100000
0000101100110000
1000101000100000
1010101000100000
1001101000100000
0001111000100000
0010101000100000
0100100000100000
0000100000101000
0000100000100000
1010100000100000
1010100101100000
0010100100100100
0010000000100100
1100001000100000
1001000000100000
0010000000100000
0010010000100000
1010000000100100
1000010000100000
1000000010100000
0010100100100001
1110000100100000
0110100100100000
0000111000100000
1000100010100000
0010010000100100
0000100011101000
0000000000100000
0010000000100000
0010010001100000
0010000100101000
0010110001100000
0010000100100000
0010110000100000
1010100010100000
0010000000100000
0010000000100100
0010010000100100
0010000000100100
0011010000100100
0011010000100100
0010010000100000
0010010001100000
0011011000100000
0010000010100000
0010000010100000
0010000011100000
1010100011110000
1010000011110000
0010001000100000
0010000000100010
0010000100101000
1000000000100000
1000000010100000
1100000010100000
1000000010100000
0100100110100000
1100110010100000
0101110010100000
0001000010100000
0001001010100000
0000110100110000
0001000000110000
0001010010110000
0101000000110000
1010000011100001
0010000001100000
1000000011100000
1000000011100000
1000100011100000
