occurrence_halved
0100000000000000
1000000100010100
0000010000000001
0000010001000010
0000010011000010
0000000001000000
0000000001000000
0000000001000000
0100000010000100
0100000001000000
0100000001000000
0000000010010000
0000000001000000
0000000001000000
0000000001010000
0000000111100000
0101000111000000
0000000001000100
0000000110010100
0000000001000000
0100000001000000
1000010001010000
0001010000010000
1000000100010100
0000000001010000
0000000001010100
0000000110010100
0000000101010100
0000000110010100
0000010001000000
0000010000000000
0000010000010000
0100000000000000
0100010000010000
0100000000000000
0100000000000000
0001000110010000
0000010000000100
0100000001000000
0000010000010000
0100000000010000
0100000000010000
0000000100000000
0000001100000000
0000001100010100
0000001000000001
0100001000000001
0000001000000101
0100001000010101
0000001100010101
0000001000000101
0000000100000000
0001011001000100
0000011100000000
0101001001000000
0000000100010000
0000010100010000
0000001001010100
0100000100000000
0000011000010000
0001011100010000
0101001100010000
0000001100010000
0000010000010000
0100000100010000
0000010001010000
0100010010010000
0000010001010000
0000010101010000
0100010010010100
0000010110010100
0100010010010000
0001010111000000
0100000001000000
0100000001010000
0000000101010000
0100000100000000
0100000001001000
0001000001000100
0001000001001000
0000000100010100
0000000000000000
0001010100000000
0100000000000000
0000010000010000
0100000001000100
0000000001001000
0000010001010000
0101000110010000
0000010010010000
0100000000000000
0000000000000000
0000010001000000
1000000100000100
1000000001000000
1100000010000101
1000000000000000
1000000000000000
1000000100000000
1101000000000000
0100000000000001
1001000010000100
1000000001010000
1100000010001000
1100000000000000
1000000001000000
1000000001010000
1001000000000100
1000000000000000
1100010000001011
1100010000011010
1000010001011010
1000010001011010
1000000100001001
0100100000000000
0000110000000000
0000110100100000
0000010000000001
1000000100000000
0001110100000000
0100000000000000
0101000000000000
0101000100000010
0001000111010000
0100000000000000
1000010000000001
0000000001000000
0001000101000000
0100001000000000
0101001000000000
0000000100010100
0001000101010000
0001000001010000
0000000000000000
0000000100000100
0000010001010001
0000000001000000
0000000001000000
0100010000000000
0100000000000000
0000010000010000
0000010100000000
0000011001000000
0000000100010000
0000001001010000
0000001100010100
0000010000000000
0000110001000100
0100000000000000
0000010001000000
0000010110010000
0000000001000000
0100000001000000
0000010000000100
0000010000001001
0000010001001001
0001010000000000
0010010000010100
0001000100010000
0000000000000000
0000010000000000
0000010001000000
0000010000000000
0000010100000000
0000010000000000
0000010001000001
0000110001010000
0000010000010000
0000100100010000
0000010000010100
0000110000000000
0001100101000000
0000010000000000
0000110000010000
0000010000000000
0000110000000000
0000110000000000
0000010000000100
0101010000000000
0101100000000000
0001010001000000
0001100100010000
0000110000010000
0000100001000000
0000010000000000
0000110001010000
0000000100000000
0000010100000000
0000000100000100
0000010000010000
0000100101000000
0100010000000000
0100000000000000
0100000000000000
0100000000000000
0100010000000000
0100000000010000
0100010000010000
1000010100100000
1000000100010000
0100000000010100
0101000000010000
0100000000000000
0100000000000100
1101000000000000
1001000100010000
0100000000000000
0000110000000000
0000010000000100
0100000000000000
0100000000010000
0100000000000000
0100000000000100
0000000101010100
0001000100000000
0100000000000000
0000010000000001
0000110001010010
0000110001010010
0000010001000110
0000110001010010
0000000001000010
0000000001000000
0000000001000000
0100010010000000
0000000001010000
0000000001010100
0100000010000000
0000000001000100
0100000000000000
0100000000000000
0000010001000000
0000010101010000
0001010001000000
0101000011000000
0000000101000000
0000010001000000
0001010000000000
0001010000110000
0100000000010000
0100000001100000
0100000100100000
0100000000010000
0100000000010100
0100000000100100
0100000000100100
0101010000100000
0100000000010000
0100000000010000
0001000111100001
0001000010100101
0000000100010000
0000000101100000
0100000100110000
0000000100010000
0000000100010100
0000000100000000
0000011001000000
0000001001000000
0000001101100000
0100001000010000
0000001100010000
0000011001010000
0000000100000000
0001011000000100
0001001001000100
0101001001011000
0110001001011000
0001001101011001
0001001001011000
0001001101011000
0001001100000100
0001001100010100
0000001101010000
0000010100000000
0000000100010000
0000010000000000
0101100100010000
0000100100010000
0000010000000100
0000010000000000
0000010000000000
0100000000000000
0100010000000000
1000010100010000
0100010000000000
0100000000010000
0100000000000100
0100000000000100
0101010000000100
0101000001000100
0101000100000100
0000000001000000
0000010110000000
0101000011000100
0000000101000000
0000000110010100
0000000100000000
0000000100010000
0001000100010000
0000010000000100
0010010000000000
0000000000000000
0000010000000000
0000010100000000
0000010100000000
0000010100010000
0000010000000100
0000110001001100
0000010100000000
0000010000000000
0100000100000000
0000000100000000
0100000000000000
0100010000000000
0100010000000000
0100000100000000
0100000100000100
0100000000000000
0000010001000000
0000010101000000
0000010001000000
0000000001000000
0000010001000000
0000010001000000
0100000001000000
0100010010000000
0000010010000000
0000010010000000
0100010010000000
0000000110010000
0000000101000000
0000000001000000
0000010001010000
0000010010010000
0000010110010000
0000010011010000
0000000101010000
0100000001000000
0100000010000100
0000010000000000
0100000000010000
0000000001010100
0000000001010000
0000000100010000
0000010001000000
0000000001000100
0100000000000000
0000000000000100
0001000100000000
0000000000000100
0001010000000100
0001000001000100
0001000001010100
0101000001011000
0001000100000100
0000000000000000
0000000000000000
0000100100010000
0100000001000000
0100000000000000
0100010000010000
1000010000010000
0000000000000001
0000010000000010
0000010000000010
0000010001000010
0001010000000010
0000110000000010
0100100000000010
0000100100010010
0000100101010010
0000110101010010
0001010000000010
0101100000011010
0000010000000110
0001000100000010
1000010000010010
1100010000010010
0100000100000010
0100000000000010
0100000000010010
1100000000010010
1000000000010110
0000010001000010
0000010001010010
0000000001000010
0000000000000001
0100000000000010
0000000100010010
0000010000010010
0001010000010010
0101000000000011
0100000000000010
1100000000000010
1100000000000010
0100000000010010
0100000000000010
0100000000000110
1100000000000110
0101000000000010
0100000000000110
0000000000000010
0100000000000010
0100000001000010
0100000000010010
0000000001000010
0100000001000011
0000000001010010
0000000000000010
0000010000010010
0000000100000010
0001000001000110
0000000001000011
0000000001000111
0100010000001011
0101000000001010
0001010000011010
0001000100001010
0100000000001010
0000000000000010
0000010001000010
0100000000000110
0000010000000010
0000010001000010
0000110001010010
0000010000000010
0000110001000010
0000010000010010
0100000000000010
0100000000000010
0101010000000010
0101000001000010
1001000101000010
0000000000010001
0100000000010010
0100000000010010
0100000000010010
0100000000010010
0101000000100010
0000000100000001
0000010100000010
0100001001000010
0001000100000010
0100001000010010
0000000001010010
0000000000000001
0100000000010010
1100000000010110
0101000000010010
1001000100100011
1000000100010011
0100000000010110
0101000000010010
0000000001010010
0001000000010010
0000000000010110
0000010000000110
0000010000010110
0000000001011010
0000010000000010
0000010000000010
0000010000010010
0000000001000000
0000000010000001
0100000010000001
0100000010000001
0100000011010010
0000000001000000
0000010010000000
0000010010000000
0100000010000000
0000000110000000
1000000110000000
0100000010010000
0000010010000010
0100000010010000
0100000010010100
0100000010000000
0000000011010000
0000000011010100
0000010010010000
0100000010010000
0100000010000100
0100000010000000
0000000011000000
0000000010000000
0000000010000100
0000000110000000
0001000110000000
0100000011000101
0001000110001000
0001000110001001
0001000010000100
0000000001000000
0000010010010000
0000010010000000
0100000010000000
0100000010000100
0100000110010000
0000000010000100
0000000001010000
0000010010010000
0100000011110000
0100000010010100
0100000010010000
0100000010100000
0100000010100000
0000000110101001
0100000010100100
0100000011100100
0001000110101001
0000010110010000
0000000110010000
0000010110000100
1000010010000101
0000000010000000
0100000010000100
0100000010000000
0000000110000000
0001010010000001
0101010010000010
0001000110010000
0000000110000000
0000010110000000
0000000111000000
0001000010000001
0000000010000000
1100000010011000
1100000010011000
0000000110001000
0001000110001000
0001010010000000
0110000110010101
0010000111010101
0101000010000100
0110000010010000
0110000010010100
0010000011010000
0001000110010000
0000000001000000
0001000110000000
0000110011010000
0000000111000001
0000010010000000
0000010000000000
0000010000000000
0000010000000000
0000010001000000
0000110001010000
0100100000010000
0000010001010000
0000010100000000
0000010000000000
0000010001000000
0000010001000000
1000000100000000
1000010001010000
0100000100000000
0000010110000000
0000000001000000
0000000100010000
0000000001010000
0100010000000000
0100000001000000
0000010000000000
0000010001000000
0000100101000111
0000010001000000
0000010000000000
0000010000000000
0001110000000100
0100100001010000
0000010000010000
0000100001010000
0100100000010000
0000010100000000
0000010000000000
0000010000000000
0000100001000101
0000010000000000
0000110000000000
0000010000000000
0000010001000000
0001000000000000
0100000000000000
0100000000000000
1001000000000110
0100000000000000
1100000000000000
1000010000000000
1000010000010000
1000010000010000
1000000100010000
0100000000010000
0100000000010100
0100000100000000
0100000000000000
1100000000000000
1100000000000000
1000000000010000
1000000000000000
1000010000010000
1000000100000000
0100000000000100
1000000100010100
1001000100000100
0100000000000000
0100000000000100
1000000100010100
1000000100010100
0100000000000000
0000010000010010
0001010000000010
0101000000000010
0000000001000000
0000010001000000
0000000001000000
0000000110000000
0001000110000000
0000000001010000
0000010001010000
0100000010100000
0100000010010100
0000010110010000
0000000001010100
0000010010110100
0100010010110000
0100000011100000
0000010110010000
0001010001000000
0000000001000000
0000010010000000
0000000111000101
0000010000000000
1000010000010000
1000010000010000
0000000000000000
0100000000000100
0100000000000000
0000010000000000
0000010000010000
0000000100000000
0000011001010000
0000001100000000
0000011000010000
0001000100000000
0000010000010000
0000010000000000
0000010001000000
0100000000000000
0100000001000000
0001000001000001
0000000100000101
0001010001001000
1000000100001000
0000000100000100
0000000000000100
0001010000000000
0001010000000100
0101000000000000
0110000000000001
0000000001000000
0000010000000000
0000010000010000
0010010000000000
0000000100000000
0000000000000000
0000010000000000
0000110000000001
0100100000000000
0000010001000000
0000110000010000
0100100000000000
0100010000000000
0000100001010000
0000010000000000
0000110000000000
0000100001000000
0000110000010000
0000010100000000
0000110000000001
0000010001000000
0000100101000000
0000010001010000
0000010001000000
0000010000000000
0000010000000000
0000110000010000
0000110000000000
0100110000000000
0100110001000000
0100100001000000
0000100001000000
0000010001000000
0000110001000000
0000110001000000
0000100101000000
0000100001010000
0000010100000000
0000100100000100
0000100001000000
0000010000010000
0000010000010000
0000010000010000
0100100000010000
0001100000010000
0000010001010000
0000100001010100
0000100001010000
0000010100010000
0000100100010000
0000010100000000
0000100101000000
0000110001000000
0001110001000000
0100100001010000
0000010000000000
0000100100010000
0000100001010000
0000010001000000
0000100001000000
0100100001000000
0000100101000000
0000010000000100
0000110000000100
0001110100000000
0001010001000000
0110100100000000
0111100001000100
0001110000000000
0000010000000000
1000110000010000
0100100000000000
0000010001000000
0000110000000000
0000010001000000
0000010000000000
0000010000000000
0000100100010000
0000000000000000
0000010000000000
0000010000000001
0000010001000000
0000010001000000
0000010000000000
0100110100000000
0000010000010000
0100010000010100
0100100000010100
0100100001010100
0100010000010000
0000010001010000
0000010000010000
0000010100010000
0000010000010000
0000110100000000
0000010000010000
0100110000000000
0100100001000000
0100110000010000
0100010000000100
0100010000000000
0000110001010000
0000110000010000
0000010000000001
0000010000000000
0100110000000000
0000010000000000
0000110000000000
0100000000000000
0100010000000000
0100010000000000
0100000000000000
0100000000000000
0100000100000000
0100000000010000
0100000000000000
0100010000000000
0100010000000000
0100000001000000
1000000001010000
0100000000000000
0100010000000000
1000000001010001
0100000100000000
1000010000000101
1000000001000000
1000000101000000
1000000001010000
1000000101010000
1000010000010000
0100000100000000
0100000000000000
0100000000000100
1000000100010100
0101000000000000
0101010000000000
1101000001000000
1101000000000000
0101000000000001
0101000001000000
1101000001000000
1001000001010000
1101000001010000
1001000001010000
0101000100000000
1001000101010000
0101000000000100
1101000000010100
1001000100010100
1001000000000100
0101000000000000
0101000000000000
0100000000000000
0000000001000000
0000010001010000
0000010001000000
0100000010000000
0100000001000000
0000010010000000
0000000001010000
0100000010010000
0000000001010000
0000000101010000
0000000110010100
0000000101010000
0000000001000100
0001000110010100
0101000001000000
0101000001000000
0001000001000000
0000000001000000
0100000010000100
0000000100000000
0000000100010000
0100000100010000
0101001001010000
0000000100000000
0100000100000100
0000000100010000
0000001100010000
0001010000000001
0001010000010000
0101000000000001
1101000000010101
0101000000010100
0000000001000001
0001000001000001
0000000001010000
0001000101010000
0000000100000000
0001000000000001
0000000000000000
0100000000010000
0000010000000000
0100000000000000
0100000000000000
0100000000000000
0100000000000000
0000000000000000
0000000000000100
0000000000000000
0100010001000000
0000010000000000
0100010000000000
0000010100000000
0001110000010000
0001110000010000
0101100000010000
0001110000010000
0000010000000100
0000010000000000
0100010000000000
0000010100000000
0000010001000100
0101100000000000
0000010000000000
0100000000000000
0100000100000000
0100000100000000
0000000000000001
0000000001010001
0000000001000000
0100000001000000
0100000001000000
0000010001010000
0000000110010000
0000000001010000
0000000001000100
0000010001000000
0100000100000000
0000000100000000
0000000100010000
0100001000010000
0000010100010000
0000000100010000
0001010100000000
0100000100000100
0001000100000000
0100000100000000
0000000100000000
0100000100000000
0000000000000000
0000010000000000
0000010000000000
0000010100000000
0000010000000000
0000010000000000
0000010000010000
0000010000010000
0000010000000000
0100010000000000
0000100100010000
0000010000000100
0000010000000000
0100010000000000
0000010000000000
0000010000000000
0100000000000000
0100010000000000
0100010100000000
1100000000000000
0100000000010000
1100000000100000
0100000000000000
1100000001000000
1101000000000000
1101000000000000
1100000000000000
1000000001010000
1000010000010000
0100000000000100
1000000100010100
1001000100010000
0000000001000000
0000010001000000
0000000001010000
0100000010010000
0000000001000100
0000000100000000
0000000100000100
0100000000000000
0100000000000000
0101000000000000
0000000001000001
0100000001000000
0100000001000000
0000000001010000
0001010000001000
0001000100000001
0000000000000000
0100000000000000
0100010000000000
0100000000000000
1000000001000000
1000000101000000
0100000000000000
1000000100010100
0100000100000000
0100000000000000
0100000000000000
0100000000000000
1000010100000000
1100000000000000
1000010001000000
1000000101000000
1000010000010000
1100010000010000
1100100000010100
1100100000010000
1000100101010000
1000010100010000
0100000100000000
1000000100000100
1000010000010000
1000010000000100
1000010100011000
1000100101101000
1000010000011000
1100000000000100
1000000001000100
1000000001000101
1000000100000000
0100000000000000
1000010000010000
1000010000010000
1100010000000001
0100000001000000
0100000000000000
0100000000010000
0100010000010000
1000010000010000
1001010100100100
0100000100000000
1000000001010000
0100000000000000
0100000000000100
0101000000000000
1101000000000000
0100000000000100
1000010100011000
1000000000000101
1000000001000100
0100000000000100
1100000001001001
0100000001000100
1000010001000100
1000000101000100
1000010000010100
1000010000011000
1000010001011000
1000100001011000
1000010100011000
1000100101011000
1000000001000100
1000000101000100
1000000100000100
1001010000000100
1100000100000000
1000000101000100
1100000000000000
1100000001010000
0100000000000000
0100010000000000
1100010000000000
1000010100000100
1100010000010000
1100100100110100
1000010000010000
1100010000010000
1000110001010000
1000100001010100
1000010100010000
1000100100010000
1000100100010000
1000100101100000
1000010001010000
1100010001000100
1100000001000000
1000000101010000
1000000101000000
1000000001000100
1000000001000100
1000001100000100
1000000100010100
0100000000000000
0100000000000000
0000000000000000
0000110000000000
0000010100010000
0000010000000000
0000010100000000
0001110001000000
0100000000000000
0100000100000000
0100000000000100
0100000000000000
0100000100000100
0100000000000100
0100000000000100
0000000000000000
0000000001000000
0100000001000000
0100000101000000
0000000001010000
0100000000010000
0000010000010000
0100000100010000
0100000100010100
0100011000010100
0000000101010100
0000000100010100
0000000100010000
0000000100000000
0100000000000000
0100000100000000
0100000100010100
0100000000000000
0100000000000000
0100000000010100
0000000100010100
0001010000000100
0001000000000000
0000010001000001
0000010000000000
0000010001010000
0100010000000000
0100000000000000
0100000000000000
0100000100000000
0100000000000000
0100000001000000
0100000101000000
0000010001000010
0000010001000010
0100000001000000
0100000001000000
0100000001000000
0100000001000000
0100000001000100
0100000001000000
0000000100000000
0100000000010000
0000000001000000
0100010000000000
0100000001000000
0000110000000010
0100100000000010
0000010000000001
0000010001000010
0000110000000010
0000010001000010
0000110000010110
0000000001010010
0000000001000000
0000010001000000
0000110011000000
0000010010000000
0000010110010000
0000010001000100
0000010011000100
0101000011000000
0000010011000001
0100000110000000
0000010011010000
0000000001000000
0000010110010000
0100000001000000
0100010010000000
0000000001000001
0000010011000000
0000000001000000
0100000001000000
0100000001010000
0100000001000000
0000000001000000
0000000001000000
0000000111000010
0000010010010001
0000000001000000
0100010010010000
0101000011010000
0000000001000000
0000000101000000
0001000111010000
0000000001010000
0000010110110000
0100000001010000
0001000110000000
0001010110000000
0001000111000000
0101000011000000
0000000111000000
0000000110000000
0100000001000000
0100000010000100
0100000010000000
0000000001000100
0000010001000100
0000000010000101
0100000001000100
0100010010000100
0100000110000100
0000000110010100
0000010010000100
0001000001000000
0000000001000000
0000000001000000
0100010010000000
0100010010000001
0000010001000001
0000010000000000
0101000000000100
0100000100000000
0000010000000000
0000010000010000
0100010000000000
0100000000010000
0100000000000000
0000010001000010
0101010000000010
0001010001000010
0000000001010100
0100000001000000
0000010000010000
0000000001000000
0000000000000000
0000010000000000
0000110000010000
0000110000000001
0000010001010000
0000010000000001
0000010001010000
0100010001000000
0000010000000000
0000010000000000
0000010000010000
0000010000000000
0000010100010000
0000100100010000
0000010000010000
0000010000010000
0000100100010100
0000010000000000
0000010000000000
0000010000000000
0100100001000000
0100100000000000
0000010000000100
0000010000000000
0000010000000001
0100000000000000
0100000000000000
0101000000000000
0100000000000000
0001000001000001
0101000001010000
0001000101010000
0000000100000000
0000000100000100
0000000001010001
0000000100000000
0000000100010000
0001000100000000
0100010000000000
0000010000000000
0100000000000000
0100000000000000
